order_id,order_date,category,price,quantity,discount_pct,revenue,region,payment_method,is_returned,customer_rating
ORD102278,2024-02-26,Fashion,1175.29,1,0,1175.29,North,UPI,True,4
ORD102279,2025-11-28,Beauty,1889.67,1,0,1889.67,East,UPI,False,4
ORD102280,2025-05-28,Home & Kitchen,8336.31,1,10,7502.68,South,Debit Card,False,4
ORD102281,2025-04-19,Fashion,1351.51,1,5,1283.93,South,Net Banking,False,4
ORD102282,2025-01-02,Sports,4178.95,1,0,4178.95,South,Credit Card,False,5
ORD102283,2024-05-16,Sports,2866.99,3,10,7740.87,North,UPI,False,4
ORD102284,2024-12-07,Electronics,36204.91,1,10,32584.42,South,UPI,False,5
ORD102285,2024-02-28,Fashion,2517.65,1,0,2517.65,North,Net Banking,False,2
ORD102286,2025-12-19,Fashion,4598.19,1,10,4138.37,West,Credit Card,False,4
ORD102287,2024-08-31,Sports,3133.53,2,15,5327.0,North,COD,False,4
ORD102288,2024-02-23,Beauty,382.31,1,15,324.96,East,UPI,False,5
ORD102289,2025-09-14,Beauty,1460.22,1,15,1241.19,West,COD,False,3
ORD102290,2024-11-22,Electronics,9538.28,1,5,9061.37,East,UPI,False,4
ORD102291,2024-01-04,Home & Kitchen,3730.87,2,0,7461.74,North,UPI,False,4
ORD102292,2024-04-04,Home & Kitchen,5861.96,1,0,5861.96,East,Credit Card,False,5
ORD102293,2024-12-23,Home & Kitchen,4254.33,2,10,7657.79,West,UPI,False,5
ORD102294,2024-11-26,Fashion,1027.92,1,20,822.34,West,COD,False,4
ORD102295,2024-09-09,Home & Kitchen,10845.98,1,0,10845.98,East,COD,False,4
ORD102296,2025-06-27,Home & Kitchen,6377.67,1,15,5421.02,South,COD,False,2
ORD102297,2025-12-16,Sports,6141.52,1,10,5527.37,North,COD,True,5
ORD102298,2024-11-06,Fashion,2755.96,1,10,2480.36,West,COD,False,5
ORD102299,2024-03-17,Fashion,1175.46,1,20,940.37,East,UPI,False,4
ORD102300,2025-03-11,Electronics,26591.66,2,0,53183.32,South,Net Banking,False,4
ORD102301,2024-12-18,Fashion,867.17,3,5,2471.43,East,UPI,True,4
ORD102302,2024-12-13,Sports,1867.6,1,15,1587.46,Central,COD,False,3
ORD102303,2025-05-13,Beauty,2113.35,1,10,1902.02,West,UPI,False,4
ORD102304,2024-04-11,Electronics,27132.64,1,20,21706.11,South,Debit Card,False,4
ORD102305,2025-01-31,Sports,523.75,1,0,523.75,South,Credit Card,False,5
ORD102306,2024-04-19,Electronics,10418.34,1,5,9897.42,North,Debit Card,False,4
ORD102307,2025-10-22,Fashion,1285.26,2,10,2313.47,East,UPI,False,4
ORD102308,2024-12-04,Home & Kitchen,11923.63,2,5,22654.9,South,Debit Card,False,4
ORD102309,2025-08-10,Fashion,2809.1,1,20,2247.28,South,COD,False,5
ORD102310,2025-01-19,Beauty,778.75,1,30,545.12,East,UPI,False,4
ORD102311,2024-02-02,Sports,3733.14,2,20,5973.02,South,Debit Card,False,5
ORD102312,2025-10-09,Home & Kitchen,1593.48,1,10,1434.13,East,Credit Card,False,5
ORD102313,2024-11-14,Electronics,15636.95,2,0,31273.9,South,Debit Card,False,4
ORD102314,2025-08-07,Sports,801.8,2,20,1282.88,South,UPI,True,2
ORD102315,2025-01-01,Electronics,2605.3,1,15,2214.5,North,UPI,False,5
ORD102316,2024-12-26,Electronics,25323.57,1,15,21525.03,East,Credit Card,False,5
ORD102317,2024-07-17,Sports,6025.7,1,15,5121.84,East,UPI,False,5
ORD102318,2024-03-11,Fashion,786.35,1,20,629.08,West,UPI,True,2
ORD102319,2025-03-09,Fashion,3256.87,1,10,2931.18,West,Net Banking,False,3
ORD102320,2024-04-28,Electronics,44268.91,2,15,75257.15,East,Debit Card,False,5
ORD102321,2025-12-05,Fashion,1308.12,1,0,1308.12,North,Debit Card,False,5
ORD102322,2024-04-12,Electronics,18772.47,1,20,15017.98,North,COD,False,5
ORD102323,2025-01-08,Fashion,3665.01,1,10,3298.51,Central,Debit Card,False,5
ORD102324,2024-06-27,Fashion,2046.54,1,10,1841.89,West,UPI,True,4
ORD102325,2025-07-19,Fashion,340.79,1,15,289.67,East,UPI,False,5
ORD102326,2025-04-29,Home & Kitchen,6447.71,1,0,6447.71,West,UPI,False,4
ORD102327,2024-02-27,Beauty,1521.26,1,20,1217.01,North,COD,False,4
ORD102328,2024-04-14,Home & Kitchen,10905.93,1,15,9270.04,North,UPI,False,5
ORD102329,2025-09-15,Home & Kitchen,1840.76,2,0,3681.52,North,COD,False,3
ORD102330,2025-11-27,Fashion,4226.35,1,30,2958.44,West,Net Banking,False,5
ORD102331,2025-02-19,Electronics,44663.62,1,15,37964.08,East,COD,False,5
ORD102332,2024-02-24,Beauty,1251.4,1,0,1251.4,North,COD,False,5
ORD102333,2025-01-24,Home & Kitchen,10488.87,1,30,7342.21,North,UPI,False,5
ORD102334,2025-12-26,Beauty,184.48,1,5,175.26,South,Credit Card,False,4
ORD102335,2025-01-07,Electronics,4658.57,1,0,4658.57,East,UPI,False,5
ORD102336,2025-09-09,Beauty,1020.5,2,15,1734.85,North,UPI,False,5
ORD102337,2025-04-06,Electronics,26718.23,1,5,25382.32,Central,UPI,False,2
ORD102338,2025-10-03,Fashion,3298.0,1,0,3298.0,North,Debit Card,False,3
ORD102339,2025-03-11,Home & Kitchen,10987.23,1,0,10987.23,Central,Credit Card,False,4
ORD102340,2024-06-30,Home & Kitchen,1996.34,1,0,1996.34,South,Net Banking,False,5
ORD102341,2025-01-17,Fashion,4029.24,1,5,3827.78,Central,UPI,False,4
ORD102342,2025-10-06,Home & Kitchen,10184.66,1,20,8147.73,North,UPI,False,3
ORD102343,2024-12-16,Home & Kitchen,5619.28,1,0,5619.28,West,COD,False,5
ORD102344,2024-09-04,Fashion,2815.11,1,0,2815.11,North,Credit Card,False,4
ORD102345,2024-03-06,Fashion,3044.53,1,5,2892.3,North,Net Banking,False,5
ORD102346,2025-04-20,Home & Kitchen,1837.33,1,15,1561.73,North,Debit Card,False,4
ORD102347,2024-02-20,Electronics,38035.82,1,0,38035.82,Central,Debit Card,False,5
ORD102348,2025-06-16,Sports,6290.16,1,5,5975.65,East,Net Banking,False,5
ORD102349,2025-10-01,Beauty,2209.55,1,20,1767.64,East,UPI,False,5
ORD102350,2024-07-01,Beauty,641.72,1,10,577.55,North,UPI,False,4
ORD102351,2025-02-10,Fashion,1284.16,3,10,3467.23,South,UPI,False,1
ORD102352,2024-07-24,Home & Kitchen,7293.56,1,0,7293.56,East,Credit Card,False,5
ORD102353,2025-06-24,Beauty,2217.43,1,0,2217.43,South,UPI,False,4
ORD102354,2025-08-21,Electronics,16827.07,1,5,15985.72,North,Credit Card,False,5
ORD102355,2025-08-14,Fashion,3008.01,1,0,3008.01,Central,UPI,False,5
ORD102356,2024-11-12,Electronics,42092.61,1,5,39987.98,East,UPI,False,5
ORD102357,2025-02-09,Home & Kitchen,6182.49,1,0,6182.49,South,UPI,False,5
ORD102358,2024-12-04,Electronics,13098.78,1,10,11788.9,West,UPI,False,5
ORD102359,2025-11-28,Fashion,747.73,1,5,710.34,East,Credit Card,False,5
ORD102360,2024-04-21,Beauty,949.98,1,15,807.48,West,Net Banking,False,5
ORD102361,2025-12-17,Electronics,6925.48,2,20,11080.77,Central,Credit Card,False,5
ORD102362,2025-07-06,Fashion,1085.49,1,30,759.84,South,COD,False,4
ORD102363,2024-08-20,Home & Kitchen,9863.73,1,15,8384.17,Central,Debit Card,False,4
ORD102364,2024-10-16,Sports,601.72,1,0,601.72,East,Credit Card,False,4
ORD102365,2025-10-29,Home & Kitchen,10022.11,3,20,24053.06,South,UPI,False,5
ORD102366,2025-09-25,Home & Kitchen,2131.89,1,0,2131.89,West,Credit Card,False,4
ORD102367,2024-12-23,Fashion,2440.76,1,0,2440.76,North,UPI,False,4
ORD102368,2025-08-20,Sports,2626.94,2,0,5253.88,West,Debit Card,False,3
ORD102369,2025-10-31,Beauty,388.38,1,10,349.54,North,Credit Card,False,4
ORD102370,2025-08-01,Electronics,43063.37,1,10,38757.03,South,Credit Card,False,5
ORD102371,2024-06-29,Fashion,4756.79,1,30,3329.75,West,Debit Card,False,4
ORD102372,2025-01-24,Sports,2939.29,1,15,2498.4,West,UPI,False,4
ORD102373,2025-01-03,Beauty,570.47,1,0,570.47,North,UPI,False,3
ORD102374,2025-05-30,Sports,1360.99,2,20,2177.58,South,UPI,False,4
ORD102375,2025-02-15,Home & Kitchen,9737.75,1,15,8277.09,North,Credit Card,False,5
ORD102376,2024-12-05,Sports,2234.76,1,15,1899.55,North,Net Banking,False,2
ORD102377,2024-03-22,Electronics,29149.82,1,20,23319.86,South,COD,False,5
ORD102378,2025-05-20,Fashion,1123.77,2,15,1910.41,South,UPI,True,5
ORD102379,2025-04-18,Sports,4638.98,1,0,4638.98,North,Credit Card,False,3
ORD102380,2025-07-01,Beauty,2699.67,2,0,5399.34,East,COD,False,5
ORD102381,2025-08-31,Beauty,1069.14,1,10,962.23,North,COD,False,5
ORD102382,2025-10-24,Fashion,911.77,2,0,1823.54,West,Debit Card,False,4
ORD102383,2025-11-11,Electronics,37608.18,1,5,35727.77,North,UPI,False,5
ORD102384,2024-09-20,Electronics,44000.12,1,0,44000.12,East,Credit Card,False,5
ORD102385,2024-07-22,Home & Kitchen,9660.88,2,0,19321.76,Central,UPI,False,4
ORD102386,2024-10-28,Electronics,21704.71,2,15,36898.01,West,Net Banking,False,4
ORD102387,2025-06-20,Home & Kitchen,9443.26,1,5,8971.1,East,UPI,False,4
ORD102388,2025-09-14,Electronics,15500.99,2,0,31001.98,South,COD,False,5
ORD102389,2024-07-27,Electronics,5562.46,1,5,5284.34,West,UPI,True,5
ORD102390,2024-10-18,Electronics,44127.4,1,15,37508.29,West,COD,False,5
ORD102391,2024-11-02,Sports,6891.04,1,10,6201.94,East,UPI,False,2
ORD102392,2024-09-15,Home & Kitchen,6826.6,1,20,5461.28,Central,COD,False,5
ORD102393,2024-06-02,Sports,5956.87,1,10,5361.18,Central,Debit Card,False,4
ORD102394,2025-07-02,Home & Kitchen,10491.9,1,20,8393.52,West,UPI,False,2
ORD102395,2025-08-23,Electronics,22249.77,1,15,18912.3,East,UPI,False,5
ORD102396,2024-03-14,Home & Kitchen,479.11,1,10,431.2,South,Credit Card,False,5
ORD102397,2024-05-21,Sports,1839.86,1,0,1839.86,Central,Credit Card,False,4
ORD102398,2025-04-11,Fashion,4924.68,2,10,8864.42,East,Credit Card,False,5
ORD102399,2024-08-09,Home & Kitchen,4741.46,2,5,9008.77,North,COD,False,3
ORD102400,2024-03-14,Fashion,1054.64,1,30,738.25,Central,COD,False,5
ORD102401,2024-03-03,Home & Kitchen,8611.17,1,10,7750.05,South,COD,False,4
ORD102402,2025-02-17,Beauty,323.49,1,10,291.14,North,UPI,False,4
ORD102403,2024-07-16,Sports,5386.95,1,15,4578.91,South,Credit Card,False,5
ORD102404,2025-07-19,Fashion,3849.37,1,0,3849.37,Central,COD,False,5
ORD102405,2025-03-04,Beauty,2718.58,1,5,2582.65,West,UPI,True,4
ORD102406,2025-05-29,Fashion,4880.11,2,5,9272.21,South,Credit Card,False,4
ORD102407,2025-01-15,Electronics,34928.93,1,0,34928.93,West,UPI,False,5
ORD102408,2025-12-05,Beauty,1050.09,1,5,997.59,South,Debit Card,False,3
ORD102409,2025-04-29,Electronics,14218.53,1,20,11374.82,South,UPI,False,5
ORD102410,2025-09-18,Fashion,2540.32,3,5,7239.91,East,UPI,False,5
ORD102411,2024-11-26,Fashion,1760.71,1,0,1760.71,East,Credit Card,False,5
ORD102412,2024-05-08,Fashion,4913.0,1,30,3439.1,West,Credit Card,True,4
ORD102413,2024-10-26,Sports,4422.96,1,30,3096.07,Central,Debit Card,False,5
ORD102414,2024-03-02,Home & Kitchen,8601.77,1,0,8601.77,West,UPI,False,3
ORD102415,2024-08-06,Electronics,30479.59,1,0,30479.59,West,Debit Card,False,5
ORD102416,2025-08-15,Beauty,2683.16,1,0,2683.16,North,UPI,False,2
ORD102417,2024-03-20,Home & Kitchen,6998.08,1,30,4898.66,Central,UPI,False,4
ORD102418,2025-02-02,Electronics,14375.27,1,30,10062.69,North,UPI,False,5
ORD102419,2024-01-07,Electronics,14594.36,1,30,10216.05,East,UPI,False,4
ORD102420,2025-05-07,Fashion,4193.13,1,15,3564.16,West,UPI,False,4
ORD102421,2024-05-11,Sports,4156.0,1,20,3324.8,West,COD,False,5
ORD102422,2024-10-06,Fashion,1149.88,1,10,1034.89,Central,Credit Card,False,4
ORD102423,2024-12-27,Electronics,21965.5,1,15,18670.68,West,UPI,False,5
ORD102424,2025-10-18,Sports,3685.89,3,10,9951.9,Central,Debit Card,False,4
ORD102425,2025-08-19,Home & Kitchen,8523.3,2,30,11932.62,North,COD,False,5
ORD102426,2025-11-10,Beauty,357.17,1,10,321.45,South,UPI,False,5
ORD102427,2024-12-21,Fashion,1141.49,1,10,1027.34,North,Net Banking,True,5
ORD102428,2024-01-20,Fashion,3737.06,2,10,6726.71,West,COD,False,3
ORD102429,2025-04-26,Sports,6468.1,1,20,5174.48,South,UPI,False,5
ORD102430,2025-04-07,Electronics,31421.57,1,5,29850.49,North,Credit Card,False,4
ORD102431,2024-12-31,Fashion,1324.88,1,0,1324.88,Central,Credit Card,False,5
ORD102432,2024-12-25,Home & Kitchen,10338.46,1,0,10338.46,East,Debit Card,False,3
ORD102433,2024-11-17,Home & Kitchen,8049.49,3,15,20526.2,Central,Credit Card,False,5
ORD102434,2025-02-06,Home & Kitchen,3215.7,1,30,2250.99,East,COD,False,4
ORD102435,2025-11-09,Sports,1514.27,1,10,1362.84,North,Credit Card,False,4
ORD102436,2024-08-21,Fashion,3035.56,2,5,5767.56,South,UPI,False,4
ORD102437,2024-07-29,Home & Kitchen,9006.81,1,15,7655.79,North,Credit Card,False,5
ORD102438,2025-04-12,Fashion,3329.82,2,5,6326.66,South,UPI,True,4
ORD102439,2025-11-12,Home & Kitchen,8403.37,1,10,7563.03,Central,UPI,False,5
ORD102440,2024-09-15,Beauty,1340.78,1,10,1206.7,West,COD,False,5
ORD102441,2024-03-10,Home & Kitchen,11835.3,2,30,16569.42,North,Net Banking,False,2
ORD102442,2024-09-01,Home & Kitchen,11733.8,3,15,29921.19,North,UPI,False,5
ORD102443,2025-08-28,Electronics,36365.61,1,5,34547.33,North,Debit Card,False,4
ORD102444,2025-01-14,Home & Kitchen,2224.26,2,5,4226.09,North,Debit Card,False,4
ORD102445,2025-12-10,Beauty,2585.43,2,20,4136.69,West,UPI,False,3
ORD102446,2024-02-24,Sports,5162.47,2,10,9292.45,East,UPI,False,5
ORD102447,2025-04-13,Fashion,4579.43,1,20,3663.54,Central,UPI,False,4
ORD102448,2025-05-13,Fashion,4426.24,1,15,3762.3,South,UPI,False,3
ORD102449,2025-05-05,Beauty,384.6,1,20,307.68,East,Credit Card,False,5
ORD102450,2025-08-30,Sports,1925.67,1,20,1540.54,South,UPI,False,5
ORD102451,2024-05-16,Beauty,1468.19,1,10,1321.37,North,UPI,False,4
ORD102452,2024-11-19,Fashion,920.03,2,5,1748.06,North,UPI,False,5
ORD102453,2025-12-28,Home & Kitchen,3856.5,1,5,3663.68,South,Credit Card,False,4
ORD102454,2025-10-21,Home & Kitchen,8711.97,3,5,24829.11,West,Credit Card,False,5
ORD102455,2024-01-29,Fashion,892.72,1,5,848.08,North,Credit Card,False,5
ORD102456,2025-06-05,Home & Kitchen,9755.96,1,0,9755.96,West,Debit Card,False,2
ORD102457,2025-06-10,Sports,1773.46,2,5,3369.57,West,Debit Card,False,4
ORD102458,2025-07-06,Sports,989.8,1,0,989.8,North,UPI,False,4
ORD102459,2025-12-21,Home & Kitchen,1744.83,1,20,1395.86,East,UPI,False,5
ORD102460,2024-05-07,Electronics,19883.44,1,10,17895.1,South,UPI,False,5
ORD102461,2024-03-20,Sports,7581.13,1,0,7581.13,West,Credit Card,False,4
ORD102462,2024-11-12,Fashion,2416.63,2,5,4591.6,East,UPI,False,4
ORD102463,2024-05-22,Fashion,4504.05,1,0,4504.05,North,Net Banking,False,5
ORD102464,2025-04-05,Home & Kitchen,9299.19,1,10,8369.27,West,Net Banking,True,5
ORD102465,2024-01-05,Electronics,28231.56,1,0,28231.56,West,UPI,False,5
ORD102466,2025-11-13,Beauty,1824.05,1,15,1550.44,North,Debit Card,False,5
ORD102467,2024-12-16,Fashion,4638.72,2,10,8349.7,South,COD,False,4
ORD102468,2024-02-27,Home & Kitchen,5223.67,2,20,8357.87,East,Net Banking,False,5
ORD102469,2025-06-14,Sports,3435.43,1,5,3263.66,North,UPI,False,5
ORD102470,2025-09-18,Beauty,730.88,2,5,1388.67,South,UPI,False,4
ORD102471,2025-09-14,Beauty,1273.35,1,5,1209.68,East,UPI,False,5
ORD102472,2024-10-30,Fashion,3694.71,1,30,2586.3,North,Debit Card,False,5
ORD102473,2025-10-25,Home & Kitchen,6225.96,1,0,6225.96,South,Net Banking,False,5
ORD102474,2024-01-26,Sports,1687.8,2,5,3206.82,East,UPI,False,4
ORD102475,2024-07-13,Beauty,322.7,2,0,645.4,West,UPI,False,5
ORD102476,2024-06-22,Sports,6047.07,1,5,5744.72,South,Credit Card,False,4
ORD102477,2025-03-13,Sports,1887.67,1,5,1793.29,East,UPI,False,4
ORD102478,2024-11-29,Electronics,41515.74,1,15,35288.38,North,UPI,False,5
ORD102479,2024-09-10,Fashion,2368.19,1,15,2012.96,Central,UPI,False,5
ORD102480,2024-12-07,Beauty,522.95,1,20,418.36,North,UPI,False,3
ORD102481,2025-12-12,Electronics,10349.1,1,5,9831.64,North,UPI,False,5
ORD102482,2024-04-23,Sports,608.67,1,20,486.94,East,COD,False,5
ORD102483,2025-10-28,Home & Kitchen,6982.93,1,10,6284.64,North,UPI,True,5
ORD102484,2025-12-13,Home & Kitchen,6196.14,1,0,6196.14,South,UPI,False,5
ORD102485,2024-02-02,Sports,2766.28,2,5,5255.93,North,Debit Card,False,4
ORD102486,2025-11-05,Electronics,31785.65,3,0,95356.95,West,Net Banking,False,4
ORD102487,2024-04-28,Beauty,407.56,1,30,285.29,East,Net Banking,False,4
ORD102488,2024-09-15,Sports,664.56,1,5,631.33,East,Credit Card,False,5
ORD102489,2025-09-19,Home & Kitchen,9864.49,1,10,8878.04,West,Credit Card,False,4
ORD102490,2025-03-16,Electronics,32595.83,1,10,29336.25,West,UPI,False,5
ORD102491,2024-07-22,Beauty,2017.52,1,5,1916.64,West,Net Banking,False,5
ORD102492,2025-06-11,Fashion,2281.96,1,5,2167.86,East,Debit Card,False,3
ORD102493,2025-01-15,Fashion,2407.18,1,0,2407.18,East,UPI,False,5
ORD102494,2025-11-14,Fashion,3058.38,1,15,2599.62,North,UPI,False,3
ORD102495,2025-04-19,Electronics,25950.56,1,10,23355.5,Central,Credit Card,False,5
ORD102496,2024-01-30,Fashion,3592.24,2,20,5747.58,North,Credit Card,False,5
ORD102497,2025-01-17,Sports,7553.13,1,5,7175.47,North,COD,False,4
ORD102498,2025-03-20,Beauty,2888.5,2,10,5199.3,South,Credit Card,False,5
ORD102499,2025-08-26,Electronics,6568.05,2,5,12479.3,East,UPI,False,5
ORD102500,2024-03-01,Home & Kitchen,4748.95,1,20,3799.16,Central,Net Banking,False,5
ORD102501,2024-05-04,Fashion,3872.99,1,10,3485.69,East,UPI,False,4
ORD102502,2024-11-04,Sports,4227.52,3,10,11414.3,North,COD,False,5
ORD102503,2025-01-14,Home & Kitchen,7126.08,3,15,18171.5,East,COD,False,5
ORD102504,2024-10-01,Home & Kitchen,2772.71,1,10,2495.44,East,UPI,False,4
ORD102505,2024-12-09,Fashion,3257.88,1,0,3257.88,North,UPI,False,5
ORD102506,2024-05-18,Fashion,3544.22,1,0,3544.22,East,Credit Card,False,2
ORD102507,2025-09-09,Sports,7972.99,1,0,7972.99,South,Credit Card,False,1
ORD102508,2024-08-10,Beauty,207.01,3,10,558.93,Central,COD,False,5
ORD102509,2025-10-31,Fashion,1944.89,1,5,1847.65,North,UPI,False,5
ORD102510,2025-06-13,Electronics,26405.05,2,0,52810.1,Central,Net Banking,True,5
ORD102511,2025-12-08,Beauty,1565.93,1,10,1409.34,South,Credit Card,False,4
ORD102512,2024-08-29,Sports,6153.79,1,5,5846.1,North,UPI,False,5
ORD102513,2024-09-28,Sports,6405.56,2,5,12170.56,West,UPI,False,4
ORD102514,2024-11-21,Electronics,17977.98,1,10,16180.18,East,Credit Card,False,4
ORD102515,2025-10-15,Beauty,1581.74,1,0,1581.74,Central,UPI,False,2
ORD102516,2025-11-25,Sports,7849.55,1,15,6672.12,South,UPI,False,3
ORD102517,2024-10-29,Fashion,1032.9,1,10,929.61,North,Net Banking,False,5
ORD102518,2024-11-14,Beauty,1341.61,1,0,1341.61,South,UPI,False,5
ORD102519,2024-07-09,Beauty,2423.46,3,10,6543.34,South,COD,False,4
ORD102520,2025-10-10,Electronics,38571.77,1,10,34714.59,North,UPI,False,4
ORD102521,2025-10-25,Fashion,2181.9,2,15,3709.23,South,Debit Card,False,4
ORD102522,2024-03-02,Fashion,4613.46,1,0,4613.46,South,UPI,False,5
ORD102523,2024-01-17,Home & Kitchen,11149.13,1,10,10034.22,West,UPI,False,5
ORD102524,2024-02-01,Home & Kitchen,5588.13,1,0,5588.13,West,Credit Card,False,5
ORD102525,2025-08-10,Home & Kitchen,6237.05,1,5,5925.2,North,UPI,False,5
ORD102526,2024-06-05,Sports,3826.4,1,10,3443.76,Central,UPI,False,5
ORD102527,2025-04-17,Beauty,579.21,2,15,984.66,North,Debit Card,False,4
ORD102528,2024-11-10,Fashion,3391.64,1,0,3391.64,East,UPI,False,5
ORD102529,2025-02-27,Home & Kitchen,9901.07,2,5,18812.03,North,Credit Card,False,3
ORD102530,2024-07-11,Fashion,1924.8,2,15,3272.16,East,UPI,False,5
ORD102531,2024-07-19,Fashion,1094.1,1,0,1094.1,East,COD,False,4
ORD102532,2024-02-13,Home & Kitchen,7029.58,2,10,12653.24,North,UPI,False,1
ORD102533,2024-09-30,Fashion,2584.49,1,10,2326.04,South,Net Banking,False,5
ORD102534,2025-09-22,Home & Kitchen,1315.88,1,20,1052.7,West,UPI,False,5
ORD102535,2025-05-28,Sports,7853.6,1,10,7068.24,North,Debit Card,False,5
ORD102536,2025-12-24,Fashion,4103.49,1,15,3487.97,West,UPI,False,5
ORD102537,2025-05-07,Sports,3111.18,1,20,2488.94,South,Debit Card,False,5
ORD102538,2025-01-30,Electronics,14640.43,1,10,13176.39,North,Net Banking,False,4
ORD102539,2025-08-05,Home & Kitchen,10459.65,1,10,9413.68,West,UPI,False,3
ORD102540,2025-09-07,Fashion,1821.95,1,20,1457.56,South,UPI,False,5
ORD102541,2024-05-04,Fashion,1891.25,1,10,1702.12,East,UPI,False,4
ORD102542,2025-04-21,Fashion,1635.79,1,15,1390.42,South,UPI,False,5
ORD102543,2025-10-22,Sports,2442.52,2,15,4152.28,North,Credit Card,False,5
ORD102544,2025-05-26,Beauty,937.25,1,10,843.52,West,Credit Card,False,4
ORD102545,2024-07-07,Sports,1040.16,1,0,1040.16,South,COD,True,5
ORD102546,2025-01-07,Beauty,939.62,1,15,798.68,North,UPI,False,4
ORD102547,2024-10-22,Home & Kitchen,11437.89,1,0,11437.89,West,Credit Card,False,4
ORD102548,2024-03-19,Home & Kitchen,7379.75,3,15,18818.36,South,UPI,False,5
ORD102549,2024-08-05,Electronics,13548.64,1,15,11516.34,West,Debit Card,True,3
ORD102550,2024-06-30,Fashion,1578.19,1,0,1578.19,South,UPI,False,4
ORD102551,2024-07-11,Beauty,2280.67,1,15,1938.57,West,Credit Card,False,4
ORD102552,2024-08-09,Home & Kitchen,5047.39,2,0,10094.78,East,Debit Card,False,4
ORD102553,2024-07-08,Sports,4753.8,1,10,4278.42,East,UPI,False,2
ORD102554,2024-06-16,Electronics,25262.91,1,0,25262.91,West,UPI,False,3
ORD102555,2024-09-04,Beauty,2631.55,1,15,2236.82,North,Debit Card,False,4
ORD102556,2024-02-07,Electronics,13771.31,1,5,13082.74,South,Net Banking,False,5
ORD102557,2024-06-12,Electronics,21705.43,2,0,43410.86,South,Debit Card,False,4
ORD102558,2025-11-16,Home & Kitchen,3350.91,1,20,2680.73,North,UPI,False,5
ORD102559,2024-10-13,Fashion,541.63,1,0,541.63,East,Debit Card,False,5
ORD102560,2024-11-17,Beauty,1174.49,1,15,998.32,North,COD,False,4
ORD102561,2025-12-16,Electronics,29911.43,1,10,26920.29,North,Net Banking,False,5
ORD102562,2024-03-24,Fashion,2148.14,1,0,2148.14,East,Credit Card,True,4
ORD102563,2024-09-02,Fashion,1465.88,1,15,1246.0,South,UPI,False,2
ORD102564,2025-03-11,Beauty,1526.82,2,15,2595.59,North,COD,False,4
ORD102565,2024-04-14,Electronics,42631.77,1,15,36237.0,North,Debit Card,False,5
ORD102566,2024-03-04,Fashion,3503.55,1,15,2978.02,South,UPI,False,4
ORD102567,2025-08-15,Sports,4221.25,2,0,8442.5,North,Credit Card,False,3
ORD102568,2025-06-05,Fashion,1390.43,1,5,1320.91,West,Credit Card,False,5
ORD102569,2024-02-20,Fashion,4692.46,1,15,3988.59,North,COD,False,5
ORD102570,2025-01-11,Electronics,12714.47,1,0,12714.47,North,UPI,False,5
ORD102571,2025-09-25,Electronics,44746.21,1,0,44746.21,North,UPI,False,4
ORD102572,2024-08-25,Electronics,7538.53,1,10,6784.68,East,Debit Card,False,5
ORD102573,2024-04-13,Sports,7010.93,1,0,7010.93,Central,COD,True,4
ORD102574,2024-07-02,Sports,1106.39,1,20,885.11,South,COD,False,5
ORD102575,2025-03-12,Fashion,646.6,2,0,1293.2,East,COD,False,4
ORD102576,2024-08-03,Fashion,3801.67,1,10,3421.5,West,Credit Card,False,5
ORD102577,2024-08-28,Sports,2337.92,1,0,2337.92,North,Debit Card,False,4
ORD102578,2025-01-09,Fashion,1861.51,3,0,5584.53,North,Credit Card,False,5
ORD102579,2024-03-21,Beauty,1862.73,1,0,1862.73,North,Debit Card,False,5
ORD102580,2024-02-21,Fashion,352.13,1,0,352.13,South,COD,False,4
ORD102581,2025-09-16,Sports,1649.24,1,5,1566.78,South,Debit Card,False,5
ORD102582,2025-03-13,Home & Kitchen,1513.8,1,10,1362.42,South,Debit Card,False,3
ORD102583,2025-04-27,Home & Kitchen,1903.15,1,15,1617.68,West,UPI,False,5
ORD102584,2024-06-01,Electronics,5829.22,2,30,8160.91,South,Net Banking,False,4
ORD102585,2025-06-07,Electronics,26467.9,2,15,44995.43,East,UPI,False,2
ORD102586,2025-06-29,Fashion,4860.6,1,0,4860.6,North,UPI,False,4
ORD102587,2024-02-24,Fashion,989.01,1,0,989.01,North,COD,False,5
ORD102588,2025-03-05,Fashion,367.54,1,0,367.54,Central,UPI,False,3
ORD102589,2024-11-10,Home & Kitchen,1335.09,1,5,1268.34,East,COD,False,3
ORD102590,2024-01-17,Beauty,2904.97,1,0,2904.97,West,UPI,False,5
ORD102591,2024-12-04,Beauty,931.04,1,20,744.83,West,UPI,False,4
ORD102592,2025-08-17,Sports,514.53,1,15,437.35,South,Debit Card,False,4
ORD102593,2025-06-30,Sports,7334.81,1,5,6968.07,West,Debit Card,False,4
ORD102594,2024-05-17,Beauty,288.95,1,15,245.61,West,UPI,False,3
ORD102595,2025-05-21,Fashion,4531.02,1,0,4531.02,South,Debit Card,False,4
ORD102596,2024-07-20,Electronics,29833.29,3,15,76074.89,South,UPI,False,5
ORD102597,2025-04-13,Beauty,1946.21,1,0,1946.21,Central,UPI,False,5
ORD102598,2024-02-09,Fashion,3579.75,2,10,6443.55,North,Credit Card,False,1
ORD102599,2024-04-14,Fashion,922.72,1,5,876.58,West,UPI,False,5
ORD102600,2025-07-31,Sports,4434.66,1,5,4212.93,North,Credit Card,False,2
